id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00785_c0	=	Cytosol_0	(ASD46_RS14075 or ASD46_RS25555 or ASD46_RS25550)	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		1.75		(1)  cpd00072[c0] + (1)  cpd00102[c0] <=> (1)  cpd00198[c0] + (1)  cpd00236[c0]	(1)  D-fructose-6-phosphate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] <=> (1)  D-Xylulose5-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn00785	TKT2	R01067	Carbon fixation in photosynthetic organisms	
rxn00693_c0	=	Cytosol_0	ASD46_RS17660	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase_c0		-6.41		(1)  cpd00135[c0] + (1)  cpd00345[c0] <=> (1)  cpd00060[c0] + (1)  cpd00087[c0]	(1)  Homocysteine_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <=> (1)  L-Methionine_c0[c0] + (1)  Tetrahydrofolate_c0[c0]	rxn00693	METS	R00946	Cysteine and methionine metabolism|One carbon pool by folate	1CMET2-PWY|ADENOSYLHOMOCYSCAT-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Cofactor-Biosynthesis|Degradation|Folate-Biosynthesis|HOMOSER-METSYN-PWY|HSERMETANA-PWY|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-DEG|METHIONINE-SYN|METSYN-PWY|P4-PWY|PWY0-781|Vitamin-Biosynthesis
rxn03909_c0	>	Cytosol_0	ASD46_RS03650	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0		-8.11		(1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00102[c0] => (1)  cpd00011[c0] + (1)  cpd08289[c0]	(1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0]	rxn03909	DXPS	R05636	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|THISYN-PWY|Terpenoid-Biosynthesis|Thiamine-Biosynthesis|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn10806_c0	>	Cytosol_0	(ASD46_RS17250 or ASD46_RS06370 or (ASD46_RS25280 or ASD46_RS07225) or ASD46_RS17245 or ASD46_RS06380 or (ASD46_RS07230 or ASD46_RS25275) or ASD46_RS15460 or ASD46_RS06385 or ASD46_RS06375)	cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)_c0		-201.4		(0.5)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd15499[c0] => (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd15500[c0]	(0.5)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  Menaquinol 8_c0[c0] => (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Menaquinone 8_c0[c0]	rxn10806	CYTBD2			
rxn01101_c0	=	Cytosol_0	(ASD46_RS20600 or ASD46_RS22820 or ASD46_RS12205 or ASD46_RS22130 or ASD46_RS21525 or ASD46_RS13915)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00169[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02069[c0]	(1)  NAD_c0[c0] + (1)  3-Phosphoglycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Phosphonooxypyruvate_c0[c0]	rxn01101	PGCD	R01513	Glycine, serine and threonine metabolism|Methane metabolism	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|SER-GLYSYN-PWY|SERINE-BIOSYNTHESIS|SERSYN-PWY|SULFATE-CYS-PWY
rxn00551_c0	=	Cytosol_0	ASD46_RS17840	diphosphate:D-fructose-6-phosphate 1-phosphotransferase_c0		-3.07		(1)  cpd00012[c0] + (1)  cpd00072[c0] <=> (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00290[c0]	(1)  PPi_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  D-fructose-1,6-bisphosphate_c0[c0]	rxn00551		R00764	Methane metabolism	
rxn03084_c0	>	Cytosol_0	(ASD46_RS09300 and ASD46_RS09325 and ASD46_RS09330)	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)_c0		-13.46		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd02678[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd02826[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  N-Formyl-GAR_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5'-Phosphoribosylformylglycinamidine_c0[c0]	rxn03084	ADE6	R04463	Purine metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn02007_c0	>	Cytosol_0	(ASD46_RS21510 or ASD46_RS25850)	2,4,6/3,5-Pentahydroxycyclohexanone hydro-lyase_c0		-7.83		(1)  cpd00524[c0] => (1)  cpd00001[c0] + (1)  cpd02631[c0]	(1)  2-Inosose_c0[c0] => (1)  H2O_c0[c0] + (1)  DKDI_c0[c0]	rxn02007	2INSD	R02782	Inositol phosphate metabolism	
rxn10233_c0	=	Cytosol_0	ASD46_RS02110	anteisoheptadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15690[c0] <=> (1)  cpd00011[c0] + (1)  cpd15696[c0]	(2)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylethanolamine_c0[c0]	rxn10233				
rxn06600_c0	>	Cytosol_0	(ASD46_RS00115 and ASD46_RS00110)	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)_c0		-2.29		(1)  cpd00087[c0] + (1)  cpd11830[c0] => (1)  cpd00013[c0] + (1)  cpd00125[c0] + (1)  cpd12225[c0]	(1)  Tetrahydrofolate_c0[c0] + (1)  S-Aminomethyldihydrolipoylprotein_c0[c0] => (1)  NH3_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] + (1)  Dihydrolipolprotein_c0[c0]	rxn06600		R04125	Glycine, serine and threonine metabolism|One carbon pool by folate	
rxn00216_c0	=	Cytosol_0	ASD46_RS06165	ATP:D-glucose 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00027[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00079[c0]	(1)  ATP_c0[c0] + (1)  D-Glucose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-glucose-6-phosphate_c0[c0]	rxn00216	GLK1_1	R00299	Streptomycin biosynthesis|Butirosin and neomycin biosynthesis	
rxn08808_c0	>	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)_c0				(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd12547[c0] => (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  L-2-Lysophosphatidylethanolamine_c0[c0] => (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08808	LPLIPAL1E180pp			
rxn00558_c0	=	Cytosol_0	ASD46_RS05100	D-glucose-6-phosphate aldose-ketose-isomerase_c0		-0.89		(1)  cpd00079[c0] <=> (1)  cpd00072[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0]	rxn00558	PGI	R00771		
rxn12635_c0	=	Cytosol_0	((ASD46_RS16935 or ASD46_RS19140) or ASD46_RS01880 or ASD46_RS02465 or ASD46_RS12070 or ASD46_RS06030 or ASD46_RS12070)	RXN0-6974.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11591[c0] <=> (1)  cpd00033[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  Gly-Met_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Methionine_c0[c0]	rxn12635	MEAMP1(gly-met)			
rxn01859_c0	=	Cytosol_0	(ASD46_RS04140 or ASD46_RS06425)	Deoxyadenosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00438[c0] <=> (1)  cpd00128[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01859	PNP1_4	R02557	Purine metabolism	
rxn00806_c0	=	Cytosol_0	ASD46_RS03030	L-Leucine:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00107[c0] <=> (1)  cpd00023[c0] + (1)  cpd00200[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Leucine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  4MOP_c0[c0]	rxn00806	BAT2_3	R01090	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Glucosinolate biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|LEU-DEG2-PWY|LEUCINE-DEG|LEUCINE-SYN|LEUSYN-PWY
rxn05328_c0	<	Cytosol_0	(ASD46_RS06335 or ASD46_RS03590)	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11476[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11477[c0]	(1)  NAD_c0[c0] + (1)  hexadecanoyl-acp_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Hexadecenoyl-[acp]_c0[c0]	rxn05328		R04969	Fatty acid biosynthesis	
rxn05160_c0	>	Cytosol_0	((ASD46_RS06945 or ASD46_RS25535 or ASD46_RS23715 or ASD46_RS14710 or ASD46_RS23640 or ASD46_RS08155 or ASD46_RS18615) and (ASD46_RS23720 or ASD46_RS23650 or ASD46_RS18610 or ASD46_RS08145 or ASD46_RS16325 or ASD46_RS23645 or ASD46_RS25545 or ASD46_RS06935 or ASD46_RS14705 or ASD46_RS08150 or ASD46_RS12020 or ASD46_RS23540 or ASD46_RS18605 or ASD46_RS06940) and Unknown and (ASD46_RS08160 or ASD46_RS12030 or ASD46_RS25540))	monosaccharide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00105[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00105[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  D-Ribose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribose_c0[c0]	rxn05160	RIBabc			
rxn01851_c0	>	Cytosol_0	(ASD46_RS12220 or ASD46_RS14470 or ASD46_RS08125 or ASD46_RS08195 or ASD46_RS17725 or ASD46_RS17330 or ASD46_RS23420)	4-aminobutanal:NAD+ 1-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00434[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	rxn01851	ABUTD	R02549	Arginine and proline metabolism|beta-Alanine metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PUTDEG-PWY|Putrescine-Degradation
rxn09167_c0	>	Cytosol_0	ASD46_RS25270	pyruvic (cytochrome b1) dehydrogenase_c0		-32.87		(1)  cpd00001[c0] + (1)  cpd00020[c0] + (1)  cpd15560[c0] => (1)  cpd00011[c0] + (1)  cpd00029[c0] + (1)  cpd15561[c0]	(1)  H2O_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  CO2_c0[c0] + (1)  Acetate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn09167	POX			Electron-Transfer|Energy-Metabolism|PYRUVOX-PWY
rxn08178_c0	=	Cytosol_0	ASD46_RS10175	Biotin sulfoxide reductase_c0				(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15414[c0] <=> (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00104[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  d-biotin d-sulfoxide_c0[c0] <=> (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  BIOT_c0[c0]	rxn08178	BSORx			
rxn09449_c0	>	Cytosol_0	(ASD46_RS22890 or ASD46_RS19470 or ASD46_RS05095 or ASD46_RS23595)	acyl-coenzyme A ligase_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd01080[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00327[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  ocdca_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  strcoa_c0[c0]	rxn09449	FACOAL180			Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis
rxn05323_c0	<	Cytosol_0	(ASD46_RS06335 or ASD46_RS03590)	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11466[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11467[c0]	(1)  NAD_c0[c0] + (1)  Myristoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Tetradecenoyl-[acp]_c0[c0]	rxn05323		R04966	Fatty acid biosynthesis	
rxn05656_c0	>	Cytosol_0	((ASD46_RS22180 or ASD46_RS07525) and (ASD46_RS07520 or ASD46_RS22185) and (ASD46_RS07515 or ASD46_RS11440))	sulfoacetate transport via ABC system_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd09878[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd09878[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Sulfoacetate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfoacetate_c0[c0]	rxn05656				
rxn05538_c0	>	Cytosol_0	((ASD46_RS24445 or ASD46_RS12395 or ASD46_RS01510 or ASD46_RS11210 or ASD46_RS14565) or (ASD46_RS24135 or ASD46_RS22520 or ASD46_RS23395 or ASD46_RS06140 or ASD46_RS11200) or (ASD46_RS01515 or ASD46_RS24090 or ASD46_RS20555 or ASD46_RS11205 or ASD46_RS12390) or (ASD46_RS24075 or ASD46_RS07340 or ASD46_RS12085 or ASD46_RS10170 or ASD46_RS20950 or ASD46_RS21445 or ASD46_RS07835 or ASD46_RS11490) or (ASD46_RS07975 or ASD46_RS11190 or ASD46_RS23405 or ASD46_RS22510))	Dipeptide transport via ABC system (gly-pro-L)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11588[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11588[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-pro-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-pro-L_c0[c0]	rxn05538	DIPEPabc14			
rxn05616_c0	=	Cytosol_0	(ASD46_RS03705 or ASD46_RS03800)	TRANS-RXN-141.ce_c0	1.A.35|TC-1.A.35	0.0		(1)  cpd00254[c0] <=> (1)  cpd00254[e0]	(1)  Mg_c0[c0] <=> (1)  Mg_e0[e0]	rxn05616	MGt5			
rxn08805_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15315[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08805	LPLIPAL1E141pp			
rxn01507_c0	>	Cytosol_0	ASD46_RS14260	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00294[c0] => (1)  cpd00009[c0] + (1)  cpd00438[c0]	(1)  H2O_c0[c0] + (1)  dAMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0]	rxn01507	NTD6	R02088	Purine metabolism	
rxn01790_c0	=	Cytosol_0	(ASD46_RS18315 or ASD46_RS10195)	(R)-Pantoate:NADP+ 2-oxidoreductase_c0	1.1.1.169	6.22		(1)  cpd00006[c0] + (1)  cpd00408[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00712[c0]	(1)  NADP_c0[c0] + (1)  Pantoate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	rxn01790	DPR	R02472	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn05651_c0	=	Cytosol_0	ASD46_RS01675	sulfate transport in via proton symport_c0	2.A.53|TC-2.A.53	0.0		(1)  cpd00048[e0] + (1)  cpd00067[e0] <=> (1)  cpd00048[c0] + (1)  cpd00067[c0]	(1)  Sulfate_e0[e0] + (1)  H+_e0[e0] <=> (1)  Sulfate_c0[c0] + (1)  H+_c0[c0]	rxn05651	SO4t2			
rxn00077_c0	=	Cytosol_0	ASD46_RS00530	ATP:NAD+ 2'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00003[c0] <=> (1)  cpd00006[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NAD_c0[c0] <=> (1)  NADP_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]	rxn00077	NADK	R00104	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NADPHOS-DEPHOS-PWY
rxn01388_c0	=	Cytosol_0	(ASD46_RS23575 or (Unknown and ASD46_RS15665))	isocitrate hydro-lyase (cis-aconitate-forming)_c0		0.05		(1)  cpd00260[c0] <=> (1)  cpd00001[c0] + (1)  cpd00331[c0]	(1)  Isocitrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-Aconitate_c0[c0]	rxn01388	ACONTb	R01900	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism|Carbon fixation pathways in prokaryotes	
rxn03638_c0	>	Cytosol_0	(ASD46_RS20010 and ASD46_RS20010)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0		-5.29		(1)  cpd00022[c0] + (1)  cpd03671[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd02611[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  D-Glucosamine1-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-D-glucosamine1-phosphate_c0[c0]	rxn03638	G1PACTr	R05332	Amino sugar and nucleotide sugar metabolism	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Polyamine-Biosynthesis|UDP-NAc-Glucosamine-Biosynthesis|UDPNAGSYN-PWY
rxn05438_c0	>	Cytosol_0	(ASD46_RS06335 or ASD46_RS03590)	14-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11518[c0] => (1)  cpd00003[c0] + (1)  cpd11519[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  14-methyl-trans-hexa-dec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  14-methyl-hexa-decanoyl-ACP_c0[c0]	rxn05438				
rxn02897_c0	=	Cytosol_0	ASD46_RS09110	Nicotinate-nucleotide:dimethylbenzimidazole phospho-D-ribosyltransferase_c0	2.4.2.21	-2.94		(1)  cpd00873[c0] + (1)  cpd01997[c0] <=> (1)  cpd00067[c0] + (1)  cpd00218[c0] + (1)  cpd02904[c0]	(1)  Nicotinate ribonucleotide_c0[c0] + (1)  Dimethylbenzimidazole_c0[c0] <=> (1)  H+_c0[c0] + (1)  Niacin_c0[c0] + (1)  alpha-Ribazole 5'-phosphate_c0[c0]	rxn02897	NNDMBRT	R04148	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|COBALSYN-PWY|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn10217_c0	>	Cytosol_0	(ASD46_RS05355 or ASD46_RS13185)	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11437[c0] + (1)  cpd15674[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15680[c0]	(1)  fa3coa_c0[c0] + (1)  1-isopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10217				
rxn01446_c0	=	Cytosol_0	(ASD46_RS04140 or ASD46_RS06425)	Deoxyguanosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00277[c0] <=> (1)  cpd00207[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyguanosine_c0[c0] <=> (1)  Guanine_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01446	PNP1_5	R01969	Purine metabolism	
rxn10309_c0	=	Cytosol_0	ASD46_RS22765	stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15748[c0] <=> (24)  cpd00014[c0] + (1)  cpd15766[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Stearoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Stearoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]	rxn10309				
rxn05249_c0	>	Cytosol_0	(ASD46_RS22890 or ASD46_RS05095 or ASD46_RS19470 or ASD46_RS23595)	FACOAL150(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11436[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11437[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa3_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa3coa_c0[c0]	rxn05249				
rxn01816_c0	=	Cytosol_0	(ASD46_RS11035 or ASD46_RS22475)	R02508_c0		7.82		(1)  cpd00036[c0] + (1)  cpd00067[c0] + (1)  cpd00424[c0] <=> (1)  cpd00084[c0] + (1)  cpd00822[c0]	(1)  Succinate_c0[c0] + (1)  H+_c0[c0] + (1)  Cystathionine_c0[c0] <=> (1)  L-Cysteine_c0[c0] + (1)  O-Succinyl-L-homoserine_c0[c0]	rxn01816	SHSL1r	R02508	Sulfur metabolism	
rxn02056_c0	=	Cytosol_0	(ASD46_RS00160 or ASD46_RS14805)	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase_c0				(2)  cpd00067[c0] + (1)  cpd00557[c0] <=> (1)  cpd03426[c0] + (1)  cpd10515[c0]	(2)  H+_c0[c0] + (1)  Siroheme_c0[c0] <=> (1)  Sirohydrochlorin_c0[c0] + (1)  Fe2+_c0[c0]	rxn02056	SHCHF	R02864	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis
rxn10043_c0	=	Cytosol_0	(ASD46_RS03535 and ASD46_RS03530 and ASD46_RS03510 and ASD46_RS11990)	cytochrome-c oxidase (H+/e- = 2)_c0	1.9.3.1,|1.9.3.1, 			(0.5)  cpd00007[c0] + (6)  cpd00067[c0] + (2)  cpd00110[c0] <=> (1)  cpd00001[c0] + (4)  cpd00067[e0] + (2)  cpd00109[c0]	(0.5)  O2_c0[c0] + (6)  H+_c0[c0] + (2)  Cytochrome c2+_c0[c0] <=> (1)  H2O_c0[c0] + (4)  H+_e0[e0] + (2)  Cytochrome c3+_c0[c0]	rxn10043				
rxn04047_c0	=	Cytosol_0	ASD46_RS16235	R05809_c0				(1)  cpd00017[c0] + (1)  cpd08369[c0] <=> (1)  cpd00019[c0] + (1)  cpd08370[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Cobalt-precorrin 3_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  Cobalt-precorrin 4_c0[c0]	rxn04047	COPREC3MT	R05809	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
