id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn05252_c0	>	Cytosol_0	(WP_003514883.1 or ASD46_RS05095)	FACOAL170(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11431[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11432[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa11_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa11coa_c0[c0]	rxn05252				
rxn02844_c0	=	Cytosol_0	(ASD46_RS04990 or WP_013635420.1)	R04051_c0		0.0		(1)  cpd00023[c0] + (1)  cpd01807[c0] <=> (1)  cpd00024[c0] + (1)  cpd03378[c0]	(1)  L-Glutamate_c0[c0] + (1)  3-Phosphonopyruvate_c0[c0] <=> (1)  2-Oxoglutarate_c0[c0] + (1)  Phosphonoalanine_c0[c0]	rxn02844		R04051	Phosphonate and phosphinate metabolism	
rxn08433_c0	=	Cytosol_0	(WP_025593396.1 or ASD46_RS00045)	R08158_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd11474[c0] <=> (1)  cpd00067[c0] + (1)  cpd01107[c0] + (1)  cpd11493[c0]	(1)  H2O_c0[c0] + (1)  Decanoyl-ACP_c0[c0] <=> (1)  H+_c0[c0] + (1)  Decanoate_c0[c0] + (1)  ACP_c0[c0]	rxn08433	FA100ACPHi	R08158	Fatty acid biosynthesis	
rxn02045_c0	=	Cytosol_0	(WP_060642128.1 or ASD46_RS22725 or WP_013761290.1 or ASD46_RS09660)	D-2,6-Diaminohexanoic acid 5,6-aminomutase_c0	5.4.3.4	-1.81		(1)  cpd00549[c0] <=> (1)  cpd03073[c0]	(1)  D-Lysine_c0[c0] <=> (1)  2,5-Diaminohexanoate_c0[c0]	rxn02045		R02852	Lysine degradation	
rxn01945_c0	>	Cytosol_0	(ASD46_RS24360 or WP_003514147.1)	4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating)_c0		-95.83		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd00489[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00854[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  4-Hydroxyphenylacetate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Homoprotocatechuate_c0[c0]	rxn01945	4HPHAC3MO	R02698	Tyrosine metabolism	
rxn01230_c0	=	Cytosol_0	(ASD46_RS19165 or WP_025593539.1)	hypotaurine:NAD+ oxidoreductase_c0	1.8.1.3			(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00406[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00210[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Hypotaurine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Taurine_c0[c0]	rxn01230		R01681	Taurine and hypotaurine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-DEG|Degradation|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis
rxn01530_c0	=	Cytosol_0	(WP_025592187.1 or WP_060642543.1 or WP_060642118.1 or WP_060642486.1 or ASD46_RS14495 or ASD46_RS17680 or WP_003513312.1 or ASD46_RS08230 or WP_013637530.1 or ASD46_RS05790 or ASD46_RS18940 or WP_003515339.1 or ASD46_RS17730 or WP_025595348.1 or ASD46_RS14595 or ASD46_RS09595)	retinol:NAD+ oxidoreductase_c0		3.67		(1)  cpd00003[c0] + (1)  cpd00365[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00304[c0]	(1)  NAD_c0[c0] + (1)  Retinol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Retinal_c0[c0]	rxn01530		R02124	Retinol metabolism	
rxn00785_c0	=	Cytosol_0	(WP_003517086.1 or ASD46_RS25550 or WP_003511408.1 or ASD46_RS14075 or ASD46_RS25555 or WP_060642967.1)	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		1.75		(1)  cpd00072[c0] + (1)  cpd00102[c0] <=> (1)  cpd00198[c0] + (1)  cpd00236[c0]	(1)  D-fructose-6-phosphate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] <=> (1)  D-Xylulose5-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn00785	TKT2	R01067	Carbon fixation in photosynthetic organisms	
rxn03909_c0	>	Cytosol_0	(WP_060641849.1 or ASD46_RS03650)	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0		-8.11		(1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00102[c0] => (1)  cpd00011[c0] + (1)  cpd08289[c0]	(1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] => (1)  CO2_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0]	rxn03909	DXPS	R05636	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|THISYN-PWY|Terpenoid-Biosynthesis|Thiamine-Biosynthesis|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn10806_c0	>	Cytosol_0	((ASD46_RS25280 or WP_060642927.1) or (WP_003513514.1 or ASD46_RS17245) or (ASD46_RS06380 or WP_003514417.1) or (ASD46_RS07230 or WP_004431850.1) or (ASD46_RS06385 or WP_003514416.1))	cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)_c0		-201.4		(0.5)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd15499[c0] => (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd15500[c0]	(0.5)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  Menaquinol 8_c0[c0] => (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Menaquinone 8_c0[c0]	rxn10806	CYTBD2			
rxn01101_c0	=	Cytosol_0	(ASD46_RS13915 or WP_003511378.1)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00169[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02069[c0]	(1)  NAD_c0[c0] + (1)  3-Phosphoglycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Phosphonooxypyruvate_c0[c0]	rxn01101	PGCD	R01513	Glycine, serine and threonine metabolism|Methane metabolism	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|SER-GLYSYN-PWY|SERINE-BIOSYNTHESIS|SERSYN-PWY|SULFATE-CYS-PWY
rxn04683_c0	=	Cytosol_0	(ASD46_RS04060 or WP_025592562.1)	Phosphoethanolamine phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00285[c0] <=> (1)  cpd00009[c0] + (1)  cpd00162[c0]	(1)  H2O_c0[c0] + (1)  Phosphoethanolamine_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  Aminoethanol_c0[c0]	rxn04683		R06870	Glycerophospholipid metabolism	
rxn10233_c0	=	Cytosol_0	(WP_003512305.1 or ASD46_RS02110)	anteisoheptadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15690[c0] <=> (1)  cpd00011[c0] + (1)  cpd15696[c0]	(2)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylethanolamine_c0[c0]	rxn10233				
rxn06600_c0	>	Cytosol_0	(WP_025593013.1 or ASD46_RS01755)	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)_c0		-2.29		(1)  cpd00087[c0] + (1)  cpd11830[c0] => (1)  cpd00013[c0] + (1)  cpd00125[c0] + (1)  cpd12225[c0]	(1)  Tetrahydrofolate_c0[c0] + (1)  S-Aminomethyldihydrolipoylprotein_c0[c0] => (1)  NH3_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] + (1)  Dihydrolipolprotein_c0[c0]	rxn06600		R04125	Glycine, serine and threonine metabolism|One carbon pool by folate	
rxn00216_c0	=	Cytosol_0	(ASD46_RS06165 or WP_019564516.1)	ATP:D-glucose 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00027[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00079[c0]	(1)  ATP_c0[c0] + (1)  D-Glucose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-glucose-6-phosphate_c0[c0]	rxn00216	GLK1_1	R00299	Streptomycin biosynthesis|Butirosin and neomycin biosynthesis	
rxn11961_c0	=	Cytosol_0	(ASD46_RS00395 or WP_060642643.1 or WP_060641828.1 or WP_060642375.1 or ASD46_RS12940 or WP_025593339.1 or ASD46_RS21230 or ASD46_RS01710)	Glycerol 1,2-cyclic phosphate 2-glycerophosphohydrolase_c0		-23.06		(1)  cpd00001[c0] + (1)  cpd02451[c0] <=> (1)  cpd16494[c0]	(1)  H2O_c0[c0] + (1)  Glycerol 1,2-cyclic phosphate_c0[c0] <=> (1)  DL-Glyceryl 1-phosphate_c0[c0]	rxn11961		R02648		
rxn08808_c0	>	Cytosol_0	(WP_003511570.1 or WP_013761271.1 or ASD46_RS14740 or ASD46_RS17790 or ASD46_RS22825 or WP_003517168.1 or ASD46_RS25940 or WP_035198973.1)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)_c0				(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd12547[c0] => (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  L-2-Lysophosphatidylethanolamine_c0[c0] => (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08808	LPLIPAL1E180pp			
rxn00558_c0	=	Cytosol_0	(WP_035197746.1 or ASD46_RS05100)	D-glucose-6-phosphate aldose-ketose-isomerase_c0		-0.89		(1)  cpd00079[c0] <=> (1)  cpd00072[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0]	rxn00558	PGI	R00771		
rxn04726_c0	=	Cytosol_0	(ASD46_RS05790 or ASD46_RS08230 or WP_013637530.1 or ASD46_RS14495 or ASD46_RS17680 or WP_003513312.1 or WP_060642486.1 or WP_060642118.1 or WP_025592187.1 or WP_060642543.1 or ASD46_RS14595 or ASD46_RS09595 or WP_025595348.1 or ASD46_RS17730 or WP_003515339.1 or ASD46_RS18940)	1-hydroxymethylnaphthalene:NAD+ oxidoreductase_c0		3.67		(1)  cpd00003[c0] + (1)  cpd09792[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd09793[c0]	(1)  NAD_c0[c0] + (1)  1-Naphthalenemethanol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Naphthaldehyde_c0[c0]	rxn04726		R06917	Naphthalene degradation	
rxn00550_c0	=	Cytosol_0	(ASD46_RS14260 or WP_025595375.1)	beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00503[c0] <=> (1)  cpd00009[c0] + (2)  cpd00067[c0] + (1)  cpd00072[c0]	(1)  H2O_c0[c0] + (1)  D-Fructose 2,6-bisphosphate_c0[c0] <=> (1)  Phosphate_c0[c0] + (2)  H+_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0]	rxn00550	FBP26	R00763		
rxn07841_c0	=	Cytosol_0	(WP_029658760.1 or ASD46_RS00500)	2-Isopentenyl-diphosphate:ATP delta2-isopentenyltransferase_c0		-20.0		(1)  cpd00002[c0] + (1)  cpd00202[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15130[c0]	(1)  ATP_c0[c0] + (1)  DMAPP_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Isopentenyl-ATP_c0[c0]	rxn07841		R08051	Zeatin biosynthesis	Biosynthesis|CYTOKININ-BIOSYNTHESIS|HORMONE-SYN|Plant-Hormone-Biosynthesis
rxn01703_c0	=	Cytosol_0	(ASD46_RS19215 or WP_003515430.1)	all-trans-Retinol 11-cis-trans-isomerase_c0	5.2.1.7	0.0		(1)  cpd00365[c0] <=> (1)  cpd00667[c0]	(1)  Retinol_c0[c0] <=> (1)  11-cis-Retinol_c0[c0]	rxn01703		R02369		
rxn01859_c0	=	Cytosol_0	(WP_003514406.1 or ASD46_RS06425)	Deoxyadenosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00438[c0] <=> (1)  cpd00128[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01859	PNP1_4	R02557	Purine metabolism	
rxn05024_c0	>	Cytosol_0	(ASD46_RS12600 or WP_003511186.1)	4-(2-carboxyphenyl)-4-oxobutanoyl-CoA dehydratase (cyclizing)_c0		-8.52		(1)  cpd00067[c0] + (1)  cpd02021[c0] => (1)  cpd00001[c0] + (1)  cpd11217[c0]	(1)  H+_c0[c0] + (1)  Succinylbenzoyl-CoA_c0[c0] => (1)  H2O_c0[c0] + (1)  1,4-Dihydroxy-2-naphthoyl-CoA_c0[c0]	rxn05024		R07263	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|DHNA-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|PHENYLPROPANOID-SYN|Phylloquinone-Biosynthesis|QUINONE-SYN|Quinone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn01851_c0	>	Cytosol_0	((WP_003517028.1 or WP_060641978.1 or ASD46_RS08125 or ASD46_RS12220 or ASD46_RS17330 or ASD46_RS23420 or WP_003511064.1 or WP_013762124.1 or WP_013636539.1 or ASD46_RS08195 or ASD46_RS11785 or ASD46_RS07510 or WP_003510910.1 or WP_003518309.1 or WP_003513477.1 or ASD46_RS17725) or (WP_003514078.1 or ASD46_RS24560))	4-aminobutanal:NAD+ 1-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00434[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	rxn01851	ABUTD	R02549	Arginine and proline metabolism|beta-Alanine metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PUTDEG-PWY|Putrescine-Degradation
rxn11834_c0	=	Cytosol_0	(ASD46_RS14595 or ASD46_RS09595 or WP_025595348.1 or ASD46_RS17730 or WP_003515339.1 or ASD46_RS18940 or ASD46_RS05790 or ASD46_RS08230 or WP_013637530.1 or WP_060642486.1 or ASD46_RS17680 or ASD46_RS14495 or WP_003513312.1 or WP_025592187.1 or WP_060642543.1 or WP_060642118.1)	2-phenyl-1,3-propanediol monocarbamate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd16395[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd16396[c0]	(1)  NAD_c0[c0] + (1)  2-Phenyl-1,3-propanediol monocarbamate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Carbamoyl-2-phenylpropionaldehyde_c0[c0]	rxn11834		R08306	Drug metabolism - cytochrome P450	
rxn09449_c0	>	Cytosol_0	(WP_003514883.1 or ASD46_RS05095)	acyl-coenzyme A ligase_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd01080[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00327[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  ocdca_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  strcoa_c0[c0]	rxn09449	FACOAL180			Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis
rxn00314_c0	=	Cytosol_0	(ASD46_RS17405 or WP_013636581.1 or WP_060642179.1 or ASD46_RS10120)	N2-(D-1-carboxylethyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)_c0	1.5.1.16	9.21		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd02490[c0] <=> (1)  cpd00005[c0] + (1)  cpd00020[c0] + (1)  cpd00039[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  Lysopine_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  L-Lysine_c0[c0] + (1)  H+_c0[c0]	rxn00314		R00452	Lysine degradation	
rxn05616_c0	=	Cytosol_0	((WP_013636179.1 or ASD46_RS02395 or WP_013635773.1 or ASD46_RS18890) or (ASD46_RS03800 or WP_013635577.1))	TRANS-RXN-141.ce_c0	1.A.35|TC-1.A.35	0.0		(1)  cpd00254[c0] <=> (1)  cpd00254[e0]	(1)  Mg_c0[c0] <=> (1)  Mg_e0[e0]	rxn05616	MGt5			
rxn08805_c0	=	Cytosol_0	(ASD46_RS17790 or WP_003511570.1 or ASD46_RS14740 or WP_013761271.1 or WP_003517168.1 or WP_035198973.1 or ASD46_RS25940 or ASD46_RS22825)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15315[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08805	LPLIPAL1E141pp			
rxn01507_c0	>	Cytosol_0	(ASD46_RS14260 or WP_025595375.1)	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00294[c0] => (1)  cpd00009[c0] + (1)  cpd00438[c0]	(1)  H2O_c0[c0] + (1)  dAMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0]	rxn01507	NTD6	R02088	Purine metabolism	
rxn01790_c0	=	Cytosol_0	((ASD46_RS18315 or WP_003507583.1) or (ASD46_RS10195 or WP_004431571.1) or (ASD46_RS10195 or WP_004431571.1))	(R)-Pantoate:NADP+ 2-oxidoreductase_c0	1.1.1.169	6.22		(1)  cpd00006[c0] + (1)  cpd00408[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00712[c0]	(1)  NADP_c0[c0] + (1)  Pantoate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	rxn01790	DPR	R02472	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn00255_c0	=	Cytosol_0	(ASD46_RS22545 or WP_003517685.1)	4-carboxy-4-hydroxy-2-oxoadipate oxaloacetate-lyase (pyruvate-forming)_c0		3.17		(1)  cpd02544[c0] <=> (1)  cpd00020[c0] + (1)  cpd00032[c0]	(1)  4-Carboxy-4-hydroxy-2-oxoadipate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00255		R00350	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|GALLATE-DEG|GALLATE-DEGRADATION-I-PWY|GALLATE-DEGRADATION-II-PWY|METHYLGALLATE-DEGRADATION-PWY|P184-PWY|Protocatechuate-Degradation
rxn05651_c0	=	Cytosol_0	(WP_060642906.1 or ASD46_RS23910)	sulfate transport in via proton symport_c0	2.A.53|TC-2.A.53	0.0		(1)  cpd00048[e0] + (1)  cpd00067[e0] <=> (1)  cpd00048[c0] + (1)  cpd00067[c0]	(1)  Sulfate_e0[e0] + (1)  H+_e0[e0] <=> (1)  Sulfate_c0[c0] + (1)  H+_c0[c0]	rxn05651	SO4t2			
rxn00077_c0	=	Cytosol_0	(WP_003512774.1 or ASD46_RS00530)	ATP:NAD+ 2'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00003[c0] <=> (1)  cpd00006[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NAD_c0[c0] <=> (1)  NADP_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]	rxn00077	NADK	R00104	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NADPHOS-DEPHOS-PWY
rxn01388_c0	=	Cytosol_0	((ASD46_RS23575 or WP_003516634.1 or WP_060642839.1 or ASD46_RS15665) and Unknown)	isocitrate hydro-lyase (cis-aconitate-forming)_c0		0.05		(1)  cpd00260[c0] <=> (1)  cpd00001[c0] + (1)  cpd00331[c0]	(1)  Isocitrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-Aconitate_c0[c0]	rxn01388	ACONTb	R01900	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism|Carbon fixation pathways in prokaryotes	
rxn02391_c0	=	Cytosol_0	(WP_003511381.1 or ASD46_RS13930)	Lysolecithin 2,3-acylmutase_c0		0.0		(1)  cpd02603[c0] <=> (1)  cpd02601[c0]	(1)  3-Lysolecithin_c0[c0] <=> (1)  2-Lysolecithin_c0[c0]	rxn02391		R03334		
rxn02897_c0	=	Cytosol_0	(WP_003516086.1 or ASD46_RS09110)	Nicotinate-nucleotide:dimethylbenzimidazole phospho-D-ribosyltransferase_c0	2.4.2.21	-2.94		(1)  cpd00873[c0] + (1)  cpd01997[c0] <=> (1)  cpd00067[c0] + (1)  cpd00218[c0] + (1)  cpd02904[c0]	(1)  Nicotinate ribonucleotide_c0[c0] + (1)  Dimethylbenzimidazole_c0[c0] <=> (1)  H+_c0[c0] + (1)  Niacin_c0[c0] + (1)  alpha-Ribazole 5'-phosphate_c0[c0]	rxn02897	NNDMBRT	R04148	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|COBALSYN-PWY|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn14077_c0	=	Cytosol_0	(WP_013635420.1 or ASD46_RS04990)	putrescine:pyruvate aminotransferase_c0		-1.0		(1)  cpd00020[c0] + (1)  cpd00118[c0] <=> (1)  cpd00035[c0] + (1)  cpd00434[c0]	(1)  Pyruvate_c0[c0] + (1)  Putrescine_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  4-Aminobutanal_c0[c0]	rxn14077		R08714	Arginine and proline metabolism	AMINE-DEG|Degradation|Putrescine-Degradation
rxn05126_c0	>	Cytosol_0	(ASD46_RS24560 or WP_003514078.1)	R07417_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd11341[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11408[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  gamma-glutamyl-gamma-butyraldehyde_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  gamma-Glutamyl-GABA_c0[c0]	rxn05126		R07417	Arginine and proline metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PWY0-1221|Putrescine-Degradation
rxn10217_c0	>	Cytosol_0	(WP_019564424.1 or WP_019564870.1 or ASD46_RS05355 or ASD46_RS13185)	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11437[c0] + (1)  cpd15674[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15680[c0]	(1)  fa3coa_c0[c0] + (1)  1-isopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10217				
rxn01446_c0	=	Cytosol_0	(WP_003514406.1 or ASD46_RS06425)	Deoxyguanosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00277[c0] <=> (1)  cpd00207[c0] + (1)  cpd00509[c0]	(1)  Phosphate_c0[c0] + (1)  Deoxyguanosine_c0[c0] <=> (1)  Guanine_c0[c0] + (1)  deoxyribose-1-phosphate_c0[c0]	rxn01446	PNP1_5	R01969	Purine metabolism	
rxn05249_c0	>	Cytosol_0	(WP_003514883.1 or ASD46_RS05095)	FACOAL150(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11436[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11437[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa3_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa3coa_c0[c0]	rxn05249				
rxn06322_c0	=	Cytosol_0	(ASD46_RS03300 or WP_003511861.1)	ADP:alpha-D-aldose-1-phosphate adenylyltransferase_c0				(1)  cpd00008[c0] + (1)  cpd11794[c0] <=> (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11888[c0]	(1)  ADP_c0[c0] + (1)  beta-L-Aldose 1-phosphate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ADP-aldose_c0[c0]	rxn06322		R03142		
rxn10223_c0	=	Cytosol_0	(ASD46_RS00355 or WP_003512845.1)	isopentadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15680[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15686[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0]	rxn10223				
