id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn10226_c0	>	Cytosol_0	(ASE33_RS09015 or ASE33_RS10855)	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15683[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15689[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisoheptadecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisoheptadecanoylphosphatidylserine_c0[c0]	rxn10226				
rxn09978_c0	=	Cytosol_0	ASE33_RS22760	beta-glucosidase (methyl-alpha-D-glucoside)_c0		0.13699999999999998		(1)  cpd00001[c0] + (1)  cpd15584[c0] <=> (1)  cpd00027[c0] + (1)  cpd00116[c0]	(1)  H2O_c0[c0] + (1)  alpha-Methyl-D-glucoside_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Methanol_c0[c0]	rxn09978				
rxn08040_c0	=	Cytosol_0	ASE33_RS28375	UDP-N-acetyl-D-glucosamine:undecaprenyl-phosphate N-acetyl-D-glucosamine phosphotransferase_c0		0.0		(1)  cpd00037[c0] + (1)  cpd00286[c0] <=> (1)  cpd00091[c0] + (1)  cpd00946[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  Undecaprenylphosphate_c0[c0] <=> (1)  UMP_c0[c0] + (1)  Undecaprenyl diphospho N-acetyl-glucosamine_c0[c0]	rxn08040	ACGAMT	R08856		Biosynthesis|Cell-Structure-Biosynthesis|ECASYN-PWY|TEICHOICACID-PWY
rxn09211_c0	>	Cytosol_0	(ASE33_RS10855 or ASE33_RS09015)	Phosphatidylserine syntase (n-C18:1)_c0		-240.29		(1)  cpd00054[c0] + (1)  cpd15420[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15558[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dioctadec-11-enoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  phosphatidylserine dioctadec-11-enoyl_c0[c0]	rxn09211	PSSA181			
rxn01807_c0	=	Cytosol_0	ASE33_RS25225	ATP:pyridoxal 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00419[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00493[c0]	(1)  ATP_c0[c0] + (1)  PM_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Pyridoxamine phosphate_c0[c0]	rxn01807	PYDAMK	R02493	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PLPSAL-PWY|PWY0-845|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn05006_c0	=	Cytosol_0	(ASE33_RS13495 or ASE33_RS05570)	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase_c0				(1)  cpd00017[c0] + (1)  cpd11206[c0] <=> (1)  cpd00019[c0] + (1)  cpd01620[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Precorrin 1_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  Precorrin 2_c0[c0]	rxn05006		R07238		Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Porphyrin-Compounds-Biosynthesis|Vitamin-Biosynthesis
rxn12206_c0	>	Cytosol_0	(Unknown and Unknown and ASE33_RS03465 and ASE33_RS03475 and ASE33_RS03485 and Unknown and ASE33_RS03470)	malonate carboxy-lyase (biotin-independent/biotin-dependent)_c0	4.1.1.88|4.1.1.89	-6.44		(1)  cpd00067[c0] + (1)  cpd00308[c0] => (1)  cpd00011[c0] + (1)  cpd00029[c0]	(1)  H+_c0[c0] + (1)  Malonate_c0[c0] => (1)  CO2_c0[c0] + (1)  Acetate_c0[c0]	rxn12206		R09483		
rxn01299_c0	=	Cytosol_0	ASE33_RS14520	Inosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00246[c0] <=> (1)  cpd00105[c0] + (1)  cpd00226[c0]	(1)  H2O_c0[c0] + (1)  Inosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  HYXN_c0[c0]	rxn01299	INSH	R01770	Purine metabolism	
rxn00533_c0	=	Cytosol_0	ASE33_RS09525	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0		-1.07		(1)  cpd00002[c0] + (1)  cpd00022[c0] + (1)  cpd00242[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00070[c0]	(1)  ATP_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  H2CO3_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Malonyl-CoA_c0[c0]	rxn00533	ACC1	R00742	Tetracycline biosynthesis|Pyruvate metabolism|Propanoate metabolism|Carbon fixation pathways in prokaryotes	Antibiotic-Biosynthesis|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CO2-Fixation|Degradation|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Other-Degradation|PWY0-881|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn08309_c0	=	Cytosol_0	(ASE33_RS23575 or ASE33_RS25080)	CDP-diacylglycerol synthetase (n-C16:0)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15524[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15419[c0]	(1)  CTP_c0[c0] + (1)  1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dihexadecanoylglycerol_c0[c0]	rxn08309	DASYN160			
rxn05379_c0	>	Cytosol_0	((ASE33_RS10370 or ASE33_RS23925) and (ASE33_RS12695 or ASE33_RS13175))	12-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11515[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11516[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  12-methyl-tetra-decanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  14-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0]	rxn05379				
rxn03060_c0	=	Cytosol_0	(ASE33_RS13575 or ASE33_RS13585)	2-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase_c0		0.91		(1)  cpd01501[c0] <=> (1)  cpd00001[c0] + (1)  cpd02597[c0]	(1)  2-Methylcitrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-2-Methylaconitate_c0[c0]	rxn03060	MCITD	R04424	Propanoate metabolism	
rxn05171_c0	>	Cytosol_0	ASE33_RS10340	nitrate-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00209[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00209[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Nitrate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Nitrate_c0[c0]	rxn05171				
rxn02476_c0	=	Cytosol_0	(ASE33_RS28310 or ASE33_RS08425)	Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase_c0		10.33		(1)  cpd00061[c0] + (1)  cpd02030[c0] <=> (1)  cpd00009[c0] + (1)  cpd00932[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  3-phosphoshikimate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  5-O--1-Carboxyvinyl-3-phosphoshikimate_c0[c0]	rxn02476	ARO1_5	R03460	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn01512_c0	=	Cytosol_0	ASE33_RS19530	ATP:dTDP phosphotransferase_c0		0.0		(1)  cpd00002[c0] + (1)  cpd00297[c0] <=> (1)  cpd00008[c0] + (1)  cpd00357[c0]	(1)  ATP_c0[c0] + (1)  dTDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  TTP_c0[c0]	rxn01512	NDPK4	R02093	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn03841_c0	>	Cytosol_0	ASE33_RS23930	4-amino-4-deoxychorismate pyruvate-lyase_c0		-36.97		(1)  cpd08210[c0] => (1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00443[c0]	(1)  ADC_c0[c0] => (1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  ABEE_c0[c0]	rxn03841	ADCL	R05553	Folate biosynthesis	ALL-CHORISMATE-PWY|Antibiotic-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Vitamin-Biosynthesis
rxn04954_c0	=	Cytosol_0	ASE33_RS03380	5-methyltetrahydrofolate:NAD+ oxidoreductase_c0		3.79		(1)  cpd00003[c0] + (1)  cpd00345[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00125[c0]	(1)  NAD_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0]	rxn04954	MTHFR2	R07168	One carbon pool by folate|Methane metabolism|Carbon fixation pathways in prokaryotes	1CMET2-PWY|Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn06865_c0	<	Cytosol_0	(ASE33_RS12295 or ASE33_RS24905)	R05146_c0		3.61		(1)  cpd03736[c0] + (1)  cpd11493[c0] <= (1)  cpd03586[c0] + (1)  cpd11468[c0]	(1)  Lauroyl-KDO2-lipid IV(A) _c0[c0] + (1)  ACP_c0[c0] <= (1)  kdo2-lipid iva_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0]	rxn06865		R05146	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn01279_c0	=	Cytosol_0	(ASE33_RS24710 or ASE33_RS24715 or ASE33_RS24705)	D-Gluconate:(acceptor) 2-oxidoreductase_c0		-3.1		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00222[c0] <=> (1)  cpd00480[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  2-Dehydro-D-gluconate_c0[c0] + (1)  FADH2_c0[c0]	rxn01279			Pentose phosphate pathway	
rxn05517_c0	=	Cytosol_0	(ASE33_RS14155 or ASE33_RS20750 or ASE33_RS14295 or ASE33_RS25645)	cadminum transport out via antiport_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00205[e0] + (1)  cpd01012[c0] <=> (1)  cpd00067[c0] + (1)  cpd00205[c0] + (1)  cpd01012[e0]	(1)  H+_e0[e0] + (1)  K+_e0[e0] + (1)  Cd2+_c0[c0] <=> (1)  H+_c0[c0] + (1)  K+_c0[c0] + (1)  Cd2+_e0[e0]	rxn05517				
rxn03249_c0	=	Cytosol_0	((ASE33_RS13745 or ASE33_RS27930 or ASE33_RS03125) and (ASE33_RS13745 or ASE33_RS24285))	(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03122[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03123[c0]	(1)  NAD_c0[c0] + (1)  (S) -Hydroxyhexanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxohexanoyl-CoA_c0[c0]	rxn03249	HACD2	R04748	Fatty acid elongation|Fatty acid degradation	Energy-Metabolism|Fermentation
rxn04113_c0	>	Cytosol_0	ASE33_RS09890	isopentenyl-diphosphate:NAD(P)+ oxidoreductase_c0		-16.86		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0] => (1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00113[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  Isopentenyldiphosphate_c0[c0]	rxn04113		R05884	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00676_c0	=	Cytosol_0	(ASE33_RS13750 or ASE33_RS27935 or ASE33_RS15920 or ASE33_RS11700 or ASE33_RS07625 or ASE33_RS04265 or ASE33_RS02805 or ASE33_RS07065)	acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase_c0		5.25		(1)  cpd00022[c0] + (1)  cpd00086[c0] <=> (1)  cpd00010[c0] + (1)  cpd02124[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Propionyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  2-Methylacetoacetyl-CoA_c0[c0]	rxn00676	ACACT10rr	R00927	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn05551_c0	=	Cytosol_0	(ASE33_RS28405 or ASE33_RS28515)	ethanolamine transport in/out via proton symport_c0	2.A.3.5|TC-2.A.3.5	0.0		(1)  cpd00067[e0] + (1)  cpd00162[e0] <=> (1)  cpd00067[c0] + (1)  cpd00162[c0]	(1)  H+_e0[e0] + (1)  Aminoethanol_e0[e0] <=> (1)  H+_c0[c0] + (1)  Aminoethanol_c0[c0]	rxn05551	ETHAt6			
rxn10218_c0	>	Cytosol_0	(ASE33_RS13730 or ASE33_RS24085 or ASE33_RS24930 or ASE33_RS25085)	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11439[c0] + (1)  cpd15675[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15681[c0]	(1)  fa4coa_c0[c0] + (1)  1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10218				
rxn05599_c0	>	Cytosol_0	((ASE33_RS00410 or ASE33_RS04030) and (ASE33_RS00415 or ASE33_RS04035) and (ASE33_RS04045 or ASE33_RS06110 or ASE33_RS27265 or ASE33_RS00420))	cysteate transport via ABC system_c0		-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00395[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00395[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Cysteate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Cysteate_c0[c0]	rxn05599				
rxn01257_c0	=	Cytosol_0	(ASE33_RS06460 or ASE33_RS06460 or ASE33_RS13620)	chorismate:L-glutamine aminotransferase_c0		-7.19		(1)  cpd00053[c0] + (1)  cpd00216[c0] <=> (1)  cpd00023[c0] + (1)  cpd08210[c0]	(1)  L-Glutamine_c0[c0] + (1)  Chorismate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  ADC_c0[c0]	rxn01257	ABZ1	R01716	Folate biosynthesis	ALL-CHORISMATE-PWY|Antibiotic-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Vitamin-Biosynthesis
rxn09272_c0	=	Cytosol_0	(ASE33_RS18145 or (Unknown and Unknown and Unknown and ASE33_RS18150 and Unknown and ASE33_RS18155) or (ASE33_RS18145 and ASE33_RS18140))	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)_c0		-2.44		(1)  cpd00036[c0] + (1)  cpd15560[c0] <=> (1)  cpd00106[c0] + (1)  cpd15561[c0]	(1)  Succinate_c0[c0] + (1)  Ubiquinone-8_c0[c0] <=> (1)  Fumarate_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn09272	SUCD7			AEROBIC-RESPIRATION|Electron-Transfer|Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|PWY0-1329|PWY0-1353|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn00903_c0	=	Cytosol_0	ASE33_RS16820	L-Valine:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00156[c0] <=> (1)  cpd00023[c0] + (1)  cpd00123[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Valine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00903	BAT2_2	R01214	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Pantothenate and CoA biosynthesis|Glucosinolate biosynthesis	ALANINE-SYN|ALANINE-VALINESYN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|PWY0-1061|VALDEG-PWY|VALINE-BIOSYNTHESIS|VALINE-DEG|VALSYN-PWY
rxn00980_c0	>	Cytosol_0	(ASE33_RS24740 or ASE33_RS06445)	2-Phosphoglycolate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00727[c0] => (1)  cpd00009[c0] + (1)  cpd00139[c0]	(1)  H2O_c0[c0] + (1)  2-Phosphoglycolate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Glycolate_c0[c0]	rxn00980	PGLYCP	R01334	Glyoxylate and dicarboxylate metabolism	Energy-Metabolism|Photosynthesis
rxn00056_c0	=	Cytosol_0	ASE33_RS26325	Fe(II):oxygen oxidoreductase_c0		-8.17		(1)  cpd00007[c0] + (4)  cpd00067[c0] + (4)  cpd10515[c0] <=> (2)  cpd00001[c0] + (4)  cpd10516[c0]	(1)  O2_c0[c0] + (4)  H+_c0[c0] + (4)  Fe2+_c0[c0] <=> (2)  H2O_c0[c0] + (4)  fe3_c0[c0]	rxn00056		R00078	Porphyrin and chlorophyll metabolism	
rxn08469_c0	>	Cytosol_0	ASE33_RS04040	FMNH2-dependent monooxygenase (ethanesulfonate)_c0		-80.79		(1)  cpd00007[c0] + (1)  cpd01270[c0] + (1)  cpd11579[c0] => (1)  cpd00001[c0] + (1)  cpd00050[c0] + (1)  cpd00067[c0] + (1)  cpd00071[c0] + (1)  cpd00081[c0]	(1)  O2_c0[c0] + (1)  FMNH2_c0[c0] + (1)  ethanesulfonate_c0[c0] => (1)  H2O_c0[c0] + (1)  FMN_c0[c0] + (1)  H+_c0[c0] + (1)  Acetaldehyde_c0[c0] + (1)  Sulfite_c0[c0]	rxn08469	FDMO1			
rxn03991_c0	=	Cytosol_0	ASE33_RS18890	nitric oxide, NADPH2:oxygen oxidoreductase_c0		-75.86		(1)  cpd00005[c0] + (2)  cpd00007[c0] + (2)  cpd00418[c0] <=> (1)  cpd00006[c0] + (1)  cpd00067[c0] + (2)  cpd00209[c0]	(1)  NADPH_c0[c0] + (2)  O2_c0[c0] + (2)  NO_c0[c0] <=> (1)  NADP_c0[c0] + (1)  H+_c0[c0] + (2)  Nitrate_c0[c0]	rxn03991	NODO	R05725		
rxn02213_c0	>	Cytosol_0	(ASE33_RS02635 or ASE33_RS28930 or ASE33_RS05315)	3-Dehydroquinate hydro-lyase_c0		-8.48		(1)  cpd00699[c0] => (1)  cpd00001[c0] + (1)  cpd01716[c0]	(1)  5-Dehydroquinate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	rxn02213	ARO1_2	R03084	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|AROMATIC-COMPOUNDS-DEGRADATION|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis|Degradation|QUINATEDEG-PWY|Quinate-Degradation
rxn00086_c0	=	Cytosol_0	ASE33_RS04495	glutathione:NADP+ oxidoreductase_c0	1.6.4.2	2.92		(1)  cpd00006[c0] + (2)  cpd00042[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00111[c0]	(1)  NADP_c0[c0] + (2)  GSH_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Oxidized glutathione_c0[c0]	rxn00086	GLR1	R00115	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|GLUT-REDOX-PWY|Reductants
rxn04989_c0	>	Cytosol_0	ASE33_RS12740	L-phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase(4-hydroxylating)_c0		-91.65		(1)  cpd00007[c0] + (1)  cpd00066[c0] + (1)  cpd00233[c0] => (1)  cpd00069[c0] + (1)  cpd03897[c0]	(1)  O2_c0[c0] + (1)  L-Phenylalanine_c0[c0] + (1)  Tetrahydrobiopterin_c0[c0] => (1)  L-Tyrosine_c0[c0] + (1)  4a-Hydroxytetrahydrobiopterin_c0[c0]	rxn04989	PHE4MOi3	R07211		
rxn05454_c0	=	Cytosol_0	(ASE33_RS23910 or ASE33_RS03455)	15-methyl-hexa-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0.0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11544[c0] <=> (1)  cpd11432[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  15-methyl-hexa-decanoyl-ACP_c0[c0] <=> (1)  fa11coa_c0[c0] + (1)  ACP_c0[c0]	rxn05454				
rxn01127_c0	=	Cytosol_0	ASE33_RS23355	ATP:dAMP phosphotransferase_c0	2.7.4.11	9.53		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00294[c0] <=> (1)  cpd00008[c0] + (1)  cpd00177[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  dAMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dADP_c0[c0]	rxn01127	DADK	R01547	Purine metabolism	
rxn05537_c0	>	Cytosol_0	(ASE33_RS28255 or ASE33_RS07320 or ASE33_RS28250 or (ASE33_RS25720 or ASE33_RS21420 or ASE33_RS21430 or ASE33_RS21410 or ASE33_RS21425 or ASE33_RS28260) or ASE33_RS10615)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11589[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11589[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-asp-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-asp-L_c0[c0]	rxn05537	DIPEPabc13			
rxn02569_c0	=	Cytosol_0	ASE33_RS17525	ATP:selenide, water phosphotransferase_c0				(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01078[c0] <=> (1)  cpd00009[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd03078[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Selenide_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  Selenophosphate_c0[c0]	rxn02569	SELNPS	R03595	Selenocompound metabolism	
rxn05226_c0	=	Cytosol_0	((Unknown and Unknown and (ASE33_RS19680 or ASE33_RS19725)) or (Unknown and (ASE33_RS21305 or ASE33_RS19725 or ASE33_RS19680) and Unknown and Unknown and (ASE33_RS19725 or ASE33_RS19680)))	D-glucose transport via PEP:Pyr PTS_c0		-9.11		(1)  cpd00027[e0] + (1)  cpd00061[c0] <=> (1)  cpd00020[c0] + (1)  cpd00079[c0]	(1)  D-Glucose_e0[e0] + (1)  Phosphoenolpyruvate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  D-glucose-6-phosphate_c0[c0]	rxn05226	GLCpts			
rxn08548_c0	>	Cytosol_0	(ASE33_RS23420 or (ASE33_RS23905 and ASE33_RS06345))	glycerol-3-phosphate acyltransferase (C14:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15294[c0] => (1)  cpd11493[c0] + (1)  cpd15330[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Tetradecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08548	G3PAT141			
rxn00615_c0	=	Cytosol_0	ASE33_RS22935	ATP:glycerol 3-phosphotransferase_c0	2.7.1.30	-14.03		(1)  cpd00002[c0] + (1)  cpd00100[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00080[c0]	(1)  ATP_c0[c0] + (1)  Glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0]	rxn00615	GLYK	R00847	Glycerolipid metabolism	Alcohol-Degradation|Degradation|Fatty-Acid-and-Lipid-Degradation|GLYCEROL-DEG|PWY0-381
rxn08468_c0	>	Cytosol_0	ASE33_RS04040	FMNH2-dependent monooxygenase (methanesulfonate)_c0		-76.97		(1)  cpd00007[c0] + (1)  cpd01270[c0] + (1)  cpd08023[c0] => (1)  cpd00001[c0] + (1)  cpd00050[c0] + (1)  cpd00055[c0] + (1)  cpd00067[c0] + (1)  cpd00081[c0]	(1)  O2_c0[c0] + (1)  FMNH2_c0[c0] + (1)  methanesulfonate_c0[c0] => (1)  H2O_c0[c0] + (1)  FMN_c0[c0] + (1)  Formaldehyde_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfite_c0[c0]	rxn08468	FDMO2			
rxn00569_c0	<	Cytosol_0	(ASE33_RS13480 or ASE33_RS13485)	Nitrite reductase (NAD(P)H)_c0		-91.6		(2)  cpd00001[c0] + (3)  cpd00006[c0] + (1)  cpd00013[c0] <= (3)  cpd00005[c0] + (5)  cpd00067[c0] + (1)  cpd00075[c0]	(2)  H2O_c0[c0] + (3)  NADP_c0[c0] + (1)  NH3_c0[c0] <= (3)  NADPH_c0[c0] + (5)  H+_c0[c0] + (1)  Nitrite_c0[c0]	rxn00569	NTRIR2y			Degradation|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|Other-Degradation
